Order ID,Customer Name,Email,Phone,Address,City,State,Zip Code,Country,Product,Category,Quantity,Price per Unit,Total Price,Order Date
ORD-100633,Shaun Carter,jjones@gmail.com,(684)374-0213x533,85014 James Green Apt. 190,Lake Sheila,Michigan,56457,Switzerland,Vacuum Cleaner,Home,5,151.17 USD,755.85 USD,2025-02-27
ORD-100634,Regina Neal,tammyhanna@warren.com,495.954.0582x1606,88557 Arthur Ford Suite 093,Diazhaven,California,87356,Panama,Fiction,Books,5,402.38 USD,"2,011.90 USD",2025-04-13
ORD-100635,Michelle Carney,jason62@gmail.com,+1-183-030-2896x86997,28588 Russell Rapid Apt. 045,North Conniestad,Vermont,28590,China,Sneakers,Clothing,1,474.19 USD,474.19 USD,2025-01-15
ORD-100636,Desiree Sheppard,vincent21@wallace.org,862.294.8987x7782,76544 Gordon Run Apt. 531,Lake Richardmouth,North Carolina,20806,Togo,Air Purifier,Home,1,130.67 USD,130.67 USD,2025-03-09
ORD-100637,Adam Reed,pattersontommy@rodriguez.com,948.760.4447x238,21602 Kirby Freeway Suite 257,Lake Tanyabury,New Jersey,91350,Georgia,Smartwatch,Electronics,2,276.48 USD,552.96 USD,2025-04-15
ORD-100638,Dana Houston,chelseaparrish@davidson.biz,423.825.2465,42359 Mark Prairie Apt. 339,New Kathleen,Kentucky,80983,Bermuda,Lipstick,Beauty,2,206.11 USD,412.22 USD,2025-02-28
ORD-100639,Paul Wright,davidhughes@hotmail.com,+1-722-273-1492x845,2999 Timothy Crest,Lake Angelashire,Oklahoma,44161,French Southern Territories,Face Cream,Beauty,4,202.19 USD,808.76 USD,2025-03-23
ORD-100640,Robert Hart,ofleming@weber.com,354.015.1145x37836,522 Hale Ranch Suite 786,South Megan,Massachusetts,11914,Saint Barthelemy,Air Purifier,Home,4,363.53 USD,"1,454.12 USD",2025-04-04
ORD-100641,Jodi Curtis,olawrence@hotmail.com,(504)359-0718,776 Huang Ford Apt. 881,Lake Amanda,South Carolina,53372,Saint Lucia,Sneakers,Clothing,3,450.05 USD,"1,350.15 USD",2025-03-15
ORD-100642,Samuel Russell,ryanjeff@gmail.com,+1-207-978-1431x529,647 Young Forks Apt. 526,Morganchester,Indiana,92794,Taiwan,Shampoo,Beauty,2,234.06 USD,468.12 USD,2025-04-24
ORD-100643,Terry Kim,xmoss@hotmail.com,711.531.6993,7506 Geoffrey Divide,West Jeremychester,West Virginia,13435,Nigeria,T-shirt,Clothing,3,242.20 USD,726.60 USD,2025-03-12
ORD-100644,Kim Davenport,hlin@hotmail.com,+1-248-738-7116x30533,910 Rodgers Spurs,Loganview,Connecticut,59676,Netherlands,Fiction,Books,3,137.72 USD,413.16 USD,2025-02-16
ORD-100645,Kelsey Cox,ibarrakristin@yahoo.com,001-928-447-2395x902,652 Johnson Highway,Caseytown,Michigan,94090,Dominica,Headphones,Electronics,4,450.77 USD,"1,803.08 USD",2025-04-02
ORD-100646,Brian Zimmerman,brendanorman@gmail.com,(543)172-8542,479 Jimenez Trafficway,Lake Seanshire,Washington,84022,Liberia,Shampoo,Beauty,3,223.38 USD,670.14 USD,2025-01-04
ORD-100647,Joshua Walker,saraperez@hotmail.com,814-132-3518,2302 Clark Drive,Ashleestad,New Mexico,83755,France,Vacuum Cleaner,Home,2,60.10 USD,120.20 USD,2025-02-10
ORD-100648,Audrey Williams,duane25@johnson-graham.com,(095)278-8907,0563 Davis Falls,Elizabethport,Arkansas,70981,Suriname,Non-fiction,Books,2,345.78 USD,691.56 USD,2025-01-06
ORD-100649,James Smith,barbara94@jennings.com,3244088611,081 Hodges Isle,West Christopherfurt,Missouri,58406,Costa Rica,Fiction,Books,3,261.07 USD,783.21 USD,2025-02-02
ORD-100650,Melissa Garcia,fernandezpeter@evans-skinner.com,+1-252-142-2211,92813 Matthew Glen,New Ronald,Delaware,93989,Northern Mariana Islands,Lipstick,Beauty,3,196.05 USD,588.15 USD,2025-04-19
ORD-100651,Michael Morris,vlewis@garcia.net,393-402-5645x0152,683 Alan Brooks,South Paul,Nevada,69531,Cambodia,Face Cream,Beauty,4,288.84 USD,"1,155.36 USD",2025-03-02
ORD-100652,Renee Matthews,grogers@gmail.com,996.637.2299x8527,15816 Suarez Freeway Apt. 170,New Marymouth,Oklahoma,83402,Mauritania,Vacuum Cleaner,Home,1,322.20 USD,322.20 USD,2025-05-09
ORD-100653,Ashley Wood,jonathanwhite@yahoo.com,7664617884,528 Wilson Lake Suite 360,Jaclynstad,Montana,67573,Belize,Vacuum Cleaner,Home,3,263.18 USD,789.54 USD,2025-03-25
ORD-100654,Austin Pham,wayne82@jones.com,001-508-165-4075x459,1396 Stephanie Avenue,Mendezton,Illinois,34369,Anguilla,Laptop,Electronics,4,45.64 USD,182.56 USD,2025-04-16
ORD-100655,Anne Dillon,stevensbrian@hotmail.com,356-579-7921x772,8992 Brady Hills,New Cindy,Iowa,57578,Tunisia,T-shirt,Clothing,4,130.21 USD,520.84 USD,2025-04-10
ORD-100656,John Reese,belllisa@love.com,5138083447,775 Melissa Avenue Apt. 366,Lake Sheilastad,Montana,36067,Reunion,Jeans,Clothing,2,255.13 USD,510.26 USD,2025-05-12
ORD-100657,Megan Charles,joanhall@rodgers.net,001-525-801-3115,258 Briggs Heights Apt. 647,South Kevin,Nevada,46562,Montserrat,Laptop,Electronics,4,155.06 USD,620.24 USD,2025-05-04
ORD-100658,Marvin Christensen,ehenson@hotmail.com,001-355-375-1557,88949 James Ferry Suite 908,Reedburgh,North Carolina,99489,Montenegro,Blender,Home,4,115.00 USD,460.00 USD,2025-01-12
ORD-100659,Shelley Mitchell,rothbrian@hotmail.com,001-321-372-1927x330,3227 Peters Place,Bryantland,South Carolina,67929,Andorra,Blender,Home,5,33.76 USD,168.80 USD,2025-01-27
ORD-100660,Julie Johnson,ian61@decker.info,+1-072-178-8619,5661 Sandra Summit,East Ericamouth,Louisiana,94195,Egypt,Smartphone,Electronics,2,318.73 USD,637.46 USD,2025-01-17
ORD-100661,Melissa Newman,evanslarry@yahoo.com,267.461.7466x1031,41376 Benjamin Circles Apt. 188,Trantown,Kansas,53953,China,Microwave,Home,5,498.93 USD,"2,494.65 USD",2025-01-05
ORD-100662,Carlos Adkins,yrichards@green-johnson.org,175-058-7416,892 Fuentes Trail Suite 499,Boothhaven,Nebraska,75893,Kuwait,Vacuum Cleaner,Home,5,359.52 USD,"1,797.60 USD",2025-01-26
ORD-100663,Victoria Wilson,cody25@thomas.com,732-748-8246x51982,06246 Jacob Club Apt. 783,Cathyborough,Kansas,30729,Iraq,Comics,Books,2,459.98 USD,919.96 USD,2025-04-09
ORD-100664,Christina Lopez,lisalopez@yahoo.com,686.402.1062x393,9757 James Vista,Kellyside,Wyoming,59456,Yemen,Air Purifier,Home,1,113.78 USD,113.78 USD,2025-03-12
ORD-100665,Lynn Harrison,dcampbell@gmail.com,(316)758-6319x79084,767 Sandoval Wall Suite 512,West Deborah,Idaho,26914,Guyana,Shampoo,Beauty,2,436.53 USD,873.06 USD,2025-01-14
ORD-100666,Curtis Hoffman,wrightjessica@hotmail.com,631-792-2694x8163,543 Sharon Radial Apt. 919,New Scott,Virginia,70321,Svalbard & Jan Mayen Islands,Microwave,Home,3,372.49 USD,"1,117.47 USD",2025-02-11
ORD-100667,David Terry,samanthadavis@yahoo.com,073.305.1907x07249,5763 Lee Overpass Apt. 426,Brownchester,Idaho,9686,Burkina Faso,Smartwatch,Electronics,3,39.82 USD,119.46 USD,2025-02-16
ORD-100668,Mary Miller,robertbrewer@gmail.com,+1-581-348-3225x179,11757 Moore Track,North Adam,Montana,35593,Mayotte,Smartwatch,Electronics,2,457.11 USD,914.22 USD,2025-01-13
ORD-100669,Marcus Baker,cmatthews@hotmail.com,001-316-326-9239x98235,32033 Barr Meadow Apt. 785,Alexanderchester,Oklahoma,3153,Kyrgyz Republic,Shampoo,Beauty,4,465.85 USD,"1,863.40 USD",2025-03-09
ORD-100670,Christopher Phillips,dariusmeadows@burton-ho.com,(414)348-0871x45510,2211 Leslie Fall,New Judithstad,Connecticut,59600,United States Minor Outlying Islands,Lipstick,Beauty,4,208.51 USD,834.04 USD,2025-02-12
ORD-100671,Ricardo Martin,briancox@nguyen-cox.info,791.606.6234x8789,12532 Gonzalez Landing,East Roseshire,Indiana,9230,Northern Mariana Islands,Comics,Books,5,409.40 USD,"2,047.00 USD",2025-02-07
ORD-100672,Michael Melton,rlucero@williams-andrews.biz,439-812-4290x0370,13792 Joseph Motorway,Lake Jorge,Oregon,15323,Brazil,Non-fiction,Books,3,346.22 USD,"1,038.66 USD",2025-01-30
ORD-100673,Jeffrey Johnson,craig79@yahoo.com,(517)507-0676x31046,90404 Jeremy Plains Apt. 973,Lake Karen,Hawaii,66213,Isle of Man,Biography,Books,4,245.91 USD,983.64 USD,2025-04-27
ORD-100674,Mark Ward,wilsonleslie@boyd.info,307-179-1562,844 Marcus Road,Rossside,Nevada,61807,Bolivia,Perfume,Beauty,5,196.72 USD,983.60 USD,2025-03-07
ORD-100675,Mike Everett,kennethlong@gmail.com,132-365-5034x0953,11092 Ellis Field Apt. 544,Heatherview,Mississippi,46550,Belgium,Laptop,Electronics,2,149.41 USD,298.82 USD,2025-02-09
ORD-100676,Michael Morales,natasha48@hotmail.com,(952)733-1331x801,416 Alicia Crest,West Elizabethside,Minnesota,87350,Montenegro,Face Cream,Beauty,3,321.96 USD,965.88 USD,2025-03-08
ORD-100677,Jessica May,jayhardin@gmail.com,709.333.1406,58295 Ibarra Forges,New Rachel,Missouri,2310,United States of America,Laptop,Electronics,2,143.58 USD,287.16 USD,2025-03-03
ORD-100678,Mark Gutierrez,rubiojason@yahoo.com,+1-263-300-3310x9282,4563 Walker Pine,East Alexisshire,Illinois,34666,Equatorial Guinea,Biography,Books,4,473.92 USD,"1,895.68 USD",2025-04-11
ORD-100679,Karen Sullivan,riverasarah@gmail.com,001-662-664-3097,318 Amy Falls,South Williamchester,Hawaii,89975,Solomon Islands,Blender,Home,3,164.56 USD,493.68 USD,2025-03-30
ORD-100680,Gabriel Barnes,harriskristina@yahoo.com,+1-523-317-7576x0693,14307 Hays Pine Apt. 352,New Tasha,Texas,84459,France,Sneakers,Clothing,1,157.06 USD,157.06 USD,2025-01-10
ORD-100681,Renee Hood,navarrotimothy@rodriguez.net,931.208.1352x561,549 Christopher Route,East Coryview,New Jersey,86090,Estonia,Smartphone,Electronics,4,102.25 USD,409.00 USD,2025-01-05
ORD-100682,Cathy Lowery,debbiesmith@gmail.com,(894)569-8058x91927,8913 Fitzgerald Unions,Fowlermouth,Arizona,63251,Libyan Arab Jamahiriya,Lipstick,Beauty,1,290.56 USD,290.56 USD,2025-02-10
ORD-100683,Danielle Hale,piercechris@yahoo.com,(359)677-8224x048,12471 Gutierrez Forges,New Julianberg,Delaware,80264,Chile,Smartphone,Electronics,3,110.36 USD,331.08 USD,2025-05-03
ORD-100684,Lori Dillon,daniellefarmer@yang.net,+1-294-776-5543x54477,6544 Morrison Way,South Joseph,North Dakota,71675,Mauritania,Perfume,Beauty,5,417.24 USD,"2,086.20 USD",2025-03-10
ORD-100685,Dustin Carter,kelly81@hotmail.com,187.177.4286x2677,51231 Eileen Ford,Joville,South Dakota,17174,South Georgia and the South Sandwich Islands,Perfume,Beauty,4,369.42 USD,"1,477.68 USD",2025-03-10
ORD-100686,Christopher Peterson,emason@livingston.com,066-661-1305,2871 Brandon Causeway,Duncanton,Kansas,12865,Myanmar,Comics,Books,5,292.31 USD,"1,461.55 USD",2025-05-12
ORD-100687,Jennifer Compton,alyssa80@ryan.org,617-357-8009x96964,1083 Price Court Suite 203,Bennettport,Georgia,30072,Cyprus,Face Cream,Beauty,5,13.42 USD,67.10 USD,2025-05-09
ORD-100688,Mario Mcgrath,justin81@gmail.com,9917521752,35992 Crystal Ramp,Nolanview,Utah,97516,New Caledonia,Comics,Books,2,406.43 USD,812.86 USD,2025-03-24
ORD-100689,Andrew Douglas,robyn42@yahoo.com,+1-886-532-8164x4794,9762 Jessica Summit,Lake Emilyland,Washington,85097,Mexico,Microwave,Home,3,80.02 USD,240.06 USD,2025-02-10
ORD-100690,Tammy Price,leslie03@gmail.com,585.594.2948x8885,57423 Lewis Park,Ortiztown,Arkansas,65114,Belize,Jacket,Clothing,3,262.69 USD,788.07 USD,2025-01-16
ORD-100691,Angela Woods,dustin40@avila-ramirez.com,+1-868-257-4115x2006,662 Tara Orchard Suite 608,Karenport,Connecticut,81340,Egypt,Fiction,Books,1,404.86 USD,404.86 USD,2025-04-30
ORD-100692,Tasha Howard,urodriguez@yahoo.com,+1-791-946-7502x910,8397 Young Dale,Mccannburgh,Kansas,8935,Chile,Shampoo,Beauty,2,42.52 USD,85.04 USD,2025-01-09
ORD-100693,John Richard,thomas99@yahoo.com,+1-620-605-5197x18225,393 Landry Stream,Port Teresaburgh,Nebraska,18591,Czech Republic,Air Purifier,Home,4,173.82 USD,695.28 USD,2025-05-03
ORD-100694,Nicole Gomez,swilliamson@gmail.com,(115)086-9794,22640 Jeremy Ways Apt. 149,Forbesborough,Vermont,15072,Brazil,Jeans,Clothing,5,333.69 USD,"1,668.45 USD",2025-04-09
ORD-100695,Bradley Lewis,hannah82@price.com,(302)563-6694x6764,135 Crystal Light Suite 370,Port Samuelstad,Alaska,18254,French Guiana,T-shirt,Clothing,4,89.49 USD,357.96 USD,2025-01-07
ORD-100696,Mark Gamble,fmills@gmail.com,947-660-8028,416 Heidi View,Perezland,Washington,99589,Samoa,Blender,Home,3,485.93 USD,"1,457.79 USD",2025-05-01
ORD-100697,Jacob Powell,davidwood@hotmail.com,585.311.6286,3203 Armstrong Crescent,Michaeltown,New York,12128,Cook Islands,Biography,Books,4,239.86 USD,959.44 USD,2025-04-20
ORD-100698,Joseph Collins,durhamsamantha@gonzalez-mack.com,293-090-2867,1223 Rachel Overpass Apt. 005,New Ashley,Alaska,73133,Trinidad and Tobago,Microwave,Home,2,109.74 USD,219.48 USD,2025-01-27
ORD-100699,Nicole Miller,anthonytyler@oneill.info,(361)886-2199,783 Knox Heights,Goodport,South Dakota,26026,Serbia,Comics,Books,4,130.80 USD,523.20 USD,2025-04-19
ORD-100700,Desiree Leon,walkerbrandon@gmail.com,4483505124,1969 Gregory Ridge Suite 846,North Robert,Montana,59761,Korea,Lipstick,Beauty,5,216.93 USD,"1,084.65 USD",2025-01-19
ORD-100701,Brandon Roberts,nwilliams@ayers.com,7018846882,288 Andrews Mountains,Normamouth,Louisiana,11116,Saint Barthelemy,Shampoo,Beauty,4,212.43 USD,849.72 USD,2025-02-17
ORD-100702,Jessica Anderson,franklinflores@gmail.com,367-863-3830x339,7353 Fisher Vista,North Amanda,North Dakota,93980,Cyprus,Air Purifier,Home,4,10.43 USD,41.72 USD,2025-03-16
ORD-100703,Barbara Rosales,james76@yahoo.com,001-745-448-8152x1850,3300 Sean Lane,Rebeccatown,Alabama,40038,Kiribati,Blender,Home,3,473.28 USD,"1,419.84 USD",2025-04-03
ORD-100704,Charles Jackson,christinacervantes@morgan.com,8446368112,6549 Wagner Lights,Lake Joshuashire,Rhode Island,46100,Mexico,T-shirt,Clothing,2,173.30 USD,346.60 USD,2025-02-16
ORD-100705,Jeffrey Hill,zhunt@yahoo.com,548-688-5072x0084,73006 Moore Village Suite 365,Robinside,Colorado,38708,Palau,Microwave,Home,3,289.46 USD,868.38 USD,2025-01-18
ORD-100706,Christine Kennedy,morgan55@romero.org,655.272.4622x7585,97501 Joseph Point Suite 652,Melaniefurt,Arkansas,86762,Afghanistan,Shampoo,Beauty,2,403.75 USD,807.50 USD,2025-04-01
ORD-100707,Hannah White,vwatkins@johnson-hill.com,195.609.1499x788,400 John Pines Suite 073,Elliottborough,Georgia,59915,Nigeria,Non-fiction,Books,3,226.95 USD,680.85 USD,2025-03-10
ORD-100708,Jaime Jacobs,ybarton@bass.biz,489-986-4813x493,15855 Sara Keys Suite 617,Lake Nicholasview,Florida,74473,Mongolia,Comics,Books,1,464.07 USD,464.07 USD,2025-05-09
ORD-100709,Megan Chung,thomaskevin@yahoo.com,494.093.9567x6644,3596 Paula Knolls Suite 785,Lake Nicholaston,Alaska,59465,Uganda,Smartphone,Electronics,5,193.38 USD,966.90 USD,2025-02-18
ORD-100710,Kelly Solis,juan30@booth.com,7595454297,792 Amanda Hollow Suite 839,North Kelly,New Mexico,43429,Tokelau,Blender,Home,3,182.64 USD,547.92 USD,2025-05-03
ORD-100711,Jessica Gutierrez,nicolemurray@anthony-sharp.com,(622)838-9244x666,6101 Nicholas Hill,Anthonyland,Montana,6169,Madagascar,Biography,Books,3,395.21 USD,"1,185.63 USD",2025-01-30
ORD-100712,Kristi White,jamesjohnson@yahoo.com,026.125.2473,8965 Sarah Prairie Suite 037,Coxview,South Dakota,81065,Martinique,Jeans,Clothing,1,14.25 USD,14.25 USD,2025-04-11
ORD-100713,Tamara Baker,hmiller@yahoo.com,429.176.7839x197,95194 Kenneth Garden Apt. 007,Jimmyport,Texas,50617,Brazil,Headphones,Electronics,1,44.55 USD,44.55 USD,2025-01-04
ORD-100714,Kimberly Martinez,wilsonnatalie@gmail.com,+1-041-518-8240,724 Thompson Burgs,East Jeremyside,Tennessee,9716,Dominica,Comics,Books,1,391.71 USD,391.71 USD,2025-01-08
ORD-100715,Daniel Sims,garzamarcus@hotmail.com,2276411200,4146 Vaughn Manors,Mariachester,Florida,55471,Saint Helena,Smartphone,Electronics,1,390.70 USD,390.70 USD,2025-03-05
ORD-100716,Jeremy Lawrence,qsandoval@yahoo.com,001-527-911-7033x8787,73485 Felicia Mission Suite 917,Lawrencemouth,Nevada,50863,Senegal,Jacket,Clothing,5,433.07 USD,"2,165.35 USD",2025-03-11
ORD-100717,Alicia Holland,uthompson@cunningham.com,177-345-2484,205 Kathy Points,Michaelberg,Louisiana,50152,Slovakia (Slovak Republic),Smartwatch,Electronics,3,87.34 USD,262.02 USD,2025-05-12
ORD-100718,Scott Parker,brandon20@hotmail.com,+1-032-381-6785x94834,4464 Andrew Radial Apt. 368,New Frances,Louisiana,98376,Korea,Headphones,Electronics,3,153.13 USD,459.39 USD,2025-02-12
ORD-100719,Dillon Rodriguez,wreid@hotmail.com,366-408-5508,11634 Wright Village,Murphytown,Missouri,90528,Western Sahara,Smartwatch,Electronics,3,366.40 USD,"1,099.20 USD",2025-01-19
ORD-100720,Pamela Schneider,bmason@hotmail.com,689-829-4328x0984,3985 Angelica Cliff,Port Andreton,Tennessee,44882,British Virgin Islands,Sneakers,Clothing,4,244.29 USD,977.16 USD,2025-02-05
ORD-100721,Kimberly Johnson,poolejeffrey@gmail.com,(396)064-6163x0764,175 Fuentes Path,Isaacmouth,Oklahoma,26991,Ukraine,Perfume,Beauty,2,190.48 USD,380.96 USD,2025-03-02
ORD-100722,Louis Gibson,zbates@moore.com,(056)380-8193x99259,4535 Gina Tunnel,Lake Shannon,South Carolina,45659,Libyan Arab Jamahiriya,Vacuum Cleaner,Home,1,317.02 USD,317.02 USD,2025-05-12
ORD-100723,Matthew Luna,brenda21@cortez.com,892.708.5543x945,869 Greene Burgs Suite 678,Michaelbury,Minnesota,93040,Guyana,Jacket,Clothing,5,295.93 USD,"1,479.65 USD",2025-04-25
ORD-100724,Robert Bailey,nancy49@walton.net,001-977-928-7099x7691,55467 Cory Mountain Apt. 442,East Shawn,Idaho,92867,Cameroon,Smartwatch,Electronics,1,125.10 USD,125.10 USD,2025-03-12
ORD-100725,Jessica Ruiz,gabriel75@yahoo.com,2825514494,832 Blake Dam Suite 555,North Brady,Vermont,22178,Denmark,Headphones,Electronics,4,485.53 USD,"1,942.12 USD",2025-01-18
ORD-100726,Michael Mack,craigalexander@hotmail.com,+1-554-512-8686x34494,361 Brian Stravenue Suite 031,Lake Steven,Delaware,45200,Hong Kong,Vacuum Cleaner,Home,3,67.32 USD,201.96 USD,2025-01-10
ORD-100727,Stacy Cox,robertlester@hotmail.com,+1-294-323-8429,80349 Banks Lakes,Davismouth,Wyoming,32102,Taiwan,Smartwatch,Electronics,3,490.06 USD,"1,470.18 USD",2025-02-12
ORD-100728,Troy Rollins,powelljohn@yahoo.com,854-223-8683x4545,721 Jones Land,Kylemouth,California,36617,Tokelau,Blender,Home,2,235.61 USD,471.22 USD,2025-04-28
ORD-100729,Bradley Baker,christopherhoward@hotmail.com,001-341-526-2657,19054 Timothy Square Suite 428,Kingmouth,Iowa,862,Taiwan,Perfume,Beauty,4,247.22 USD,988.88 USD,2025-05-01
ORD-100730,Keith Lopez,nnunez@hotmail.com,001-799-687-9673x486,0002 Crystal Lodge Suite 844,East Anita,Florida,42912,United States Virgin Islands,Smartwatch,Electronics,4,124.96 USD,499.84 USD,2025-02-26
ORD-100731,Crystal Harvey,ewalker@lopez.biz,586.879.9992x5625,63818 Bell Gardens Suite 228,Gabrielletown,Missouri,82662,Mongolia,Fiction,Books,3,262.20 USD,786.60 USD,2025-03-27
ORD-100732,Melanie Miller,heatherthomas@gmail.com,(329)019-5051x709,202 Ho Track,Sandraton,North Carolina,70201,Andorra,Fiction,Books,4,414.86 USD,"1,659.44 USD",2025-02-11
ORD-100733,Patricia Miranda,heatherhartman@yahoo.com,664-801-7637x26173,07702 Walter Mountains Apt. 159,North Susanborough,Wisconsin,58823,Colombia,T-shirt,Clothing,4,374.97 USD,"1,499.88 USD",2025-02-09
ORD-100734,Catherine Bennett,yharper@williams.com,906.343.4845,35396 Matthew Fields,East Keithfort,Massachusetts,3362,Hungary,Air Purifier,Home,3,388.27 USD,"1,164.81 USD",2025-04-20
ORD-100735,Carmen Martinez,davidhoffman@miranda-rogers.biz,619-427-4404x435,7082 Pamela Haven Apt. 840,Joshuaview,Alaska,14965,Burundi,Blender,Home,2,453.95 USD,907.90 USD,2025-03-31
ORD-100736,Jeffrey Brown,mullinslauren@gmail.com,+1-945-454-5681,94729 Cristina Park,Johnfurt,Arizona,1801,Madagascar,Face Cream,Beauty,1,499.35 USD,499.35 USD,2025-02-10
ORD-100737,Karen Kelly,megan40@martin.info,(902)961-0523x6056,1729 Liu Centers Suite 094,South Marymouth,Texas,67064,Saint Helena,Microwave,Home,4,148.13 USD,592.52 USD,2025-01-03
ORD-100738,Jason Torres,jessicadickerson@drake.net,636.697.5081,512 Yang Park,Port Codyville,Massachusetts,49280,Finland,Blender,Home,4,286.82 USD,"1,147.28 USD",2025-03-05
ORD-100739,Philip Adams,margaret17@long.com,(667)430-2558x40981,52279 Long Spring Suite 517,Potterville,Oregon,45375,Oman,Face Cream,Beauty,4,47.58 USD,190.32 USD,2025-02-12
ORD-100740,Sarah Moon,donaldchen@brown.com,001-763-720-0730x216,0205 Lori Estate,Knightbury,Kentucky,85118,Papua New Guinea,Non-fiction,Books,1,419.80 USD,419.80 USD,2025-01-31
ORD-100741,Veronica Chang,cwalker@gmail.com,+1-263-766-0237,261 Johnson Crescent Apt. 966,Calebburgh,Wyoming,57397,Paraguay,Blender,Home,4,333.26 USD,"1,333.04 USD",2025-03-28
ORD-100742,Patricia Simmons,martha20@moreno.com,001-224-068-9850x34707,13978 Sarah Forks Suite 621,New Jessicashire,Pennsylvania,97981,United Arab Emirates,Face Cream,Beauty,2,115.83 USD,231.66 USD,2025-03-31
ORD-100743,Michael Hudson,donald23@baxter.info,618.517.6327x1384,4776 Jamie Ridge,Steventon,Minnesota,4298,Costa Rica,Jacket,Clothing,1,391.39 USD,391.39 USD,2025-04-15
ORD-100744,Carlos Kim,meganrogers@huang.com,001-244-771-9439x54815,87977 Patricia Place Suite 587,Petermouth,Delaware,86690,Philippines,Biography,Books,5,334.47 USD,"1,672.35 USD",2025-03-01
ORD-100745,Dr. Kaitlyn Ochoa,judysmith@rivera.com,7841918747,63615 Smith Lakes Apt. 912,Piercebury,New Jersey,14521,Botswana,Lipstick,Beauty,3,338.33 USD,"1,014.99 USD",2025-05-07
ORD-100746,Angela Taylor,xlopez@gutierrez-young.com,270.041.3716,1180 Smith Course Apt. 607,Millsbury,Rhode Island,44350,Malaysia,Air Purifier,Home,1,180.94 USD,180.94 USD,2025-01-28
ORD-100747,Michael Patterson,odavis@knight.com,117-596-1628,11292 Stone Key,Flynnchester,Wisconsin,94967,Bouvet Island (Bouvetoya),Microwave,Home,1,76.05 USD,76.05 USD,2025-05-03
ORD-100748,Jerry Boyer,andrea82@gmail.com,001-085-637-3060x186,699 Goodman Well,East Dustinberg,Arizona,53398,Wallis and Futuna,Biography,Books,3,342.99 USD,"1,028.97 USD",2025-03-08
ORD-100749,Joseph Mullins,katherinemann@lewis-brown.info,257-679-3992,560 Curry Court,West Scott,Arkansas,54200,Christmas Island,Shampoo,Beauty,3,207.50 USD,622.50 USD,2025-03-10
ORD-100750,Elizabeth Garner,michaeljones@brown.com,001-657-317-3221x67708,741 Boyd Brook,Christinahaven,Colorado,30516,Moldova,Jeans,Clothing,4,348.03 USD,"1,392.12 USD",2025-05-05
